review_id,business_id,stars,text
ssTkIFVvQv0Ri7VaKoXOYA,kVI7NL59MPnYTx3Lg6PMTw,4,"lunch recently, during restaurant week....sat outside, wonderful view of the harbor, and our lucky day the constitution was out for a turnaround so we got a nice view of that also, service was very good, drinks were very good ad inexpensive by boston standards, burger very good and cooked rare as ordered, wife had salmon it was also very good, nice place, great view!!"
LjZn6LP3MLxiF10HpoDdFA,kVI7NL59MPnYTx3Lg6PMTw,1,"Disappointed in the customer service of the the bar. I bought the living social deal in April for Gruyere and fondue at the fire pits. I thought it would be a great anniversary dinner for my boyfriend and I, so we waited until he was back living in the area to go.

I checked the voucher, as well as the website to see if I needed to make a reservation, and I saw the the patio was first come first serve from 5-10. We got there at 530 (with only 3 parties outside maybe) and that's when I was told I had to have a reservation. I told her that it didn't say that anywhere and she admitted that the deal was so popular and they changed it and they're updating the website. Of course, I also so plenty of room for a table for two which was also discouraging.

That is unacceptable, in my opinion. I have no doubt the hotel and the food here is exceptional, so it's just not a good way to present yourself as having a not up to date website. I've had this since April and there's no reason why a simple line of text saying 'if you have a voucher you need to make a reservation' especially if the deal is so popular I can't have been the only one to deal with this. And on too of that, she recommends calling a week or two in advance. So yes, a website update is needed ASAP

To anyone who has the voucher, I hope you've read this and know know what I didn't."
ptgkPOgIPH3QYtO_h3vXcg,kVI7NL59MPnYTx3Lg6PMTw,2,"The waitstaff were uninformed about the menu (where items were sourced, terminology, flavor descriptions, etc.), had no clue about wine or wine pairings (for the ridiculous up-charge on mediocre wine, they better at least provide a story behind it), and overall their demeanor perfectly matched the bland and beige feeling of the restaurant.

The food?  Forgettable.  I understand that this is a 'hotel' restaurant, but it seems that the Fairmont went out of the way to find a mediocre Italian Chef to try and bank on North End authenticity.  Obviously frozen baguettes and store-bought low to medium quality cold-cuts a charcuterie platter does not make.  The one saving grace was the level of seasoning on fish dishes, keep the fish cook and fire everyone else."
XGcBwBjtK3E3aC5kMTqtoQ,_pqPht0BqDsU3Fcla_s7iw,5,"We were looking for something different from our usual Park Ave. breakfast spots and are sure glad we ventured a block past our usual Panera stop to find Al Bacio. We were 20 minutes before opening time but the front door was open so we ventured in and were warmly greeted. The gentleman behind the counter offered us coffee immediately and made us feel welcome so we found a table on the front patio and settled  in for our special breakfast experience. The Fritata Bacio and Italian Crostada were fabulous and the attentive service made us feel like we were on a 1 hour vacation. The Italian music added to the ambiance and the friendly, social atmosphere amongst the regular customers made for a memorable meal. The only problem was that we didn't save room for one of the wonderful looking pastries. But we will rectify that next visit which will be soon."
H2RVzhGINwExeT4wYqq28A,kVI7NL59MPnYTx3Lg6PMTw,4,"Used OpenTable for our reservation. It seemed like a nice place near the waters, although it was a Saturday night and our table faced towards the road. 
3 of us girlfriends went there and we enjoyed our food - chicken entree, gnocchi and oysters. 
I liked the ambience and service too."
Xx9_7xm0-7l9qnx44T4cZQ,kVI7NL59MPnYTx3Lg6PMTw,5,"Aldo has got to be the best server I have had since I moved to Boston!
I bought the GILT clam bake deal for my sister's birthday and he went above and beyond to make sure she had a great meal! The view was great and the food was exactly what we were hoping for!"
X7-jtKR1GwizzsWhh1qB8w,kVI7NL59MPnYTx3Lg6PMTw,4,"Excellent restaurant right on the waterfront! It is right in the hotel. If you can get a table outside do it, much better views and there are fireplaces to keep you warm and the bugs away. I had the scallop dish and my boyfriend had the gnocchi, both were excellent. The gnocchi is very rich in flavor, so be prepared. It is an excellent date night restaurant!"
dWMvDJ6gy7fyr5xOcnH7iA,kVI7NL59MPnYTx3Lg6PMTw,5,"I have no idea how Aragosta in the Fairmont Hotel has an overall rating of only 3 stars. I have been several times over the last 6 months and have yet to be disappointed. Highly recommend sitting at the chef's table at night or if the weather permits, staking claim to one of the firepit tables outside or sitting on the back patio. Be sure to try the Aragosta Frittata, Stuffed Chive Crepes or Blueberry Muffin French Toast at Brunch. And for dinner, the Goat Cheese and Black Pepper Gnocchi or Seared Georges Banks Scallops. Great food, great service and an elegant setting... I can't wait to go back."
5tuxSIjL6SiJ5FKFKWLt0Q,eLrJdEYwxzJgddnqawDQ1g,4,"Located in the Peachtree Battle shopping center, Pasta Vino is a somewhat hidden but I'm okay with that.  The first time I went there we sat in the dining room, which is fairly small, but the ambiance made us feel like we were in some quaint neighborhood restaurant in Little Italy or something.  The service was really attentive and friendly and I always appreciate that.  

The food...oh, the food.  First of all, portion sizes are pretty large, which is to be expected, so come ready to eat.  I had the chicken parmesan since it was listed as a signature dish and I consider myself somewhat of a connoisseur of chicken parm (not really) and I was not disappointed.  The pasta was cooked to perfection and the chicken was seasoned just right.  The sauce was lovely and all was right in the world.  My friends both had the Liguini ai Frutti di Mare and both thought they had died and gone to Italy.  By their impressions, I'm guessing that was a good thing.  The wine list was pretty decent and while the prices were a tad on the high side, it was definitely worth it."
9XsoYX1pfJs0Y9xFArhDhg,eLrJdEYwxzJgddnqawDQ1g,4,"Totally hidden away in the Peachtree Battle shopping center, just about underneath a Cheyenne Grill. Parking is free, in the Publix parking lot-yay!

Delicious eggplant parm. Their menu claims it's the best in town. I don't know about that, but it was pretty darn good. Came here on a date, and it's definitely a cute first date spot. Menu seems to have a good variety of Italian staples. Pizza, pasta and salads. 

Prices aren't too bad either. Wish I had opted to eat outdoors-the patio looks nice. 

Decor inside is a little strange, but might be cute and trendy, depending on preference. My date loved it and I was on the fence. 

Service a little slow when we went, and just average. Wasn't really a busy night either. 

All in all, a cute neighborhood Italian place, definitely my go-to the next time I'm in south Buckhead and someone is craving Italian. Would love to try more of the menu."
t3brXVl8KqW2l5RP_65bEw,kVI7NL59MPnYTx3Lg6PMTw,2,"I used to dine here often last summer and never had a poor experience. The seats on the water were great, the outside fire pits comfortable and service was decent. 

I am not sure what happened but I went last night hoping to have a nice dinner and was thoroughly disappointed. There was no hostess, and one bar tender who was also the only server in the room. 

Charcuterie plate had meats and cheeses which quality were that of the ones in a 7/11.

The rock shrimp lettuce wraps smelled so foul I refused to eat them and sent them back.

At that point I was thankful I had not ordered a meal yet and decided to cut my loses and ask for the check."
xuhdBvlYEMcxE9m_pTB63Q,eLrJdEYwxzJgddnqawDQ1g,2,"We had the most bizarre experience here. Went inside and wasn't sure who to talk to about getting a table as those who appeared to be working , seemed to blankly stare at us. Finally we found our way outside.


We waited about 15 minutes to be approached//spoken to by anyone (including the host-they were...speechless).

Once the server came by, things seemed to get better and the food was very good.

Chicken Parmesan and gnocchi were hits. The bread they bring to table is Divine.

Nice outdoor atmosphere if the weather permits.

Probably won't come back here...as long as I remember this bizarre service. Just can't justify paying to be overlooked the way we were.

Shoutout to the teenage Server who seemed to be doing everyone's job for them. He deserves a raise!"
Jql0LcDSzsb7qkNzZbGjeA,kVI7NL59MPnYTx3Lg6PMTw,3,"Stopped in for cocktails while overlooking the waterfront.  We didn't order any food, just some sorbet.  But, the brunch menu looked tasty, and they offer a complimentary Bloody Mary or mimosa with any brunch entree which is good to know.

I ordered a berries and bubbles cocktail which is a mix of fresh berries, champagne and Grey Goose.  It was light, refreshing and delicious.  The view of the harbor was pretty breathtaking, too.  The only downsides were that we were required to order food, even though we just wanted cocktails, and everything on the menu is really, really expensive."
E_EAkX_wDIrd0ddRNS49iQ,kVI7NL59MPnYTx3Lg6PMTw,1,"Had a terrible experience here.  Went to dinner with friends during Restaurant Week - a time during which you would think a restaurant would want to showcase their food and gain new customers - and I have to say I will likely not return.  I live in the area and walk by often so I was dying to have some food and drinks on their gorgeous patio.  My friend and I made reservations 3 weeks in advance and specifically requested an outdoor table.  When we arrived we were told we'd be seated inside and an outdoor table would be an hour and a half wait.  First strike.  They sat us and our table was directly next to the bar and so noisy.  Not a huge deal but annoying since we were really hoping to be outside.

Next comes the service.  Started out good, went downhill fast.  Drink orders were messed up or just didn't come at all.  Empty glasses were all over the table.  We sat without cocktails or water for lengthy stretches of time.  Once we finally ordered, it took FOREVER for our food to come.  I totally understand the kitchen being backed up or a waiter being very busy but neither of those things appeared to be happening.  

In total, we were there for over 2 and a half hours waiting for our courses of food to come.  I ended up leaving my debit card with a friend and going home because I was just so annoyed.  When our food did finally arrive, it just was not good.  Some of the appetizers were decent - friends had the flatbread which they loved.  I got the risotto for my main entree and it wasn't inedible but I definitely make better risotto myself in my kitchen with no real cooking experience.  Everything was underseasoned.  I barely ate my meal.  

I spoke to the manager at one point and alerted him to what was going on, expressing my disappointment in the food and the service.  He was apologetic but did nothing to rectify the situation.  I talked to him after our appetizers were out and we still waited about an hour for our meals.  

Needless to say, for the money we spent and the service/food quality we got, I was not happy and certainly won't be back anytime soon except maybe for a fool-proof glass of wine on the patio...if they allow me to sit there."
JlPS0v8s51AELCXi-ZxyPw,eLrJdEYwxzJgddnqawDQ1g,5,We had the Gnocchi Pasta Vino and the Goat Cheese and Apple Ravioli. It was great!! The price was expensive but at least it was delicious! I will definitely be back.
3g5vl2S1iecoMLXs--5uEA,kVI7NL59MPnYTx3Lg6PMTw,1,"A friend and I dined here for Restuarant Week this past Friday with 9pm reservations. I noted on the OpenTable reservations a request for outdoor seating if the weather was ok. We arrived at about 8:55pm and were told we would have to wait 30 minutes for an outdoor table, or 15 minutes for a table inside even. As a customer that made reservations weeks ago with the special request, I found this totally unacceptable. We waited and had a pitcher of sangria in the lobby. When our table was finally ready the hostess said to leave our sangria, they would bring it right over. After 10 minutes, I mentioned to our waiter about our sangria. 15 minutes after that he came back with 2 new glasses of sangria and said the other two glasses got ""lost"".

The food was decent. Great truffled fries. The lobster bisque and chicken entree was average, nothing special. Our server wasn't overly attentive. The patio started clearing out and after waiting with empty plates on our table for 15 minutes, the server came over and said that he would have to move us inside for dessert because the patio ""closes"" at 10:30. Perhaps if the service was quicker and we were seated on time, this wouldn't have been an issue!

Neither my friend or I had been here before, both having lived in Boston our entire lives, and perhaps theres a reason."
BYgbaebIQXHd790fHIwq4A,eLrJdEYwxzJgddnqawDQ1g,4,"I do like PV. Last night was another hit - but mainly enjoyed today. We had calamari in store and my favorite server took great care of us, and ordered the chicken Francese (side of pasta marinara) and a penne with vodka sauce to go. Never got to the leftovers til today! I cheffed up the marinara by adding a little fresh mozz and dried oregano, and heated some of the rolls they were kind enough to send home with us. Add a glass of the Malbec he got and barely had any of, so we brought it home, and I had a perfect and easy dinner after a hectic day of work!

Italian on the ready. Love, amore, perfect! (May get to that chicken later . . . )"
HbeRqBD8remFp2dcvgmubg,kVI7NL59MPnYTx3Lg6PMTw,4,"I feel bad for Aragosta - they deserve more stars than what they have. I definitely had a good experience here and hopefully my review can convince some people to not shun away from this restaurant due to the star rating.

Before anyone start thinking I am one of workers of Aragosta or Fairmont hotel -- I am not!!! I came to Boston from New York for the MLK long weekend with my boyfriend and decided out of convenience and to avoid the 7 degree weather to dine at this restaurant -- we were not disappointed.

Service - which seemed to be the problem in most of these reviews. But seriously, I am someone who judges a restaurant based on the food, not the service. Nevertheless, the waiter who served us was perfectly polite & very knowledgeable of the menu - gave us food recommendations and was attentive the entire time. 

Food - Exceeded beyond my expectations. The lobster crostini was sooo yummy, delicious and had such juicy pieces of lobster complimented with the taste of truffle. Charred octopus salad was served with pieces of fingerling potatoes done perfectly. Personally, I love the bitterness from the charred octopus though some may not be a fan. We had the Pappardelle Bolognese, Veal Cheek & Ox Tail Ragu main to share and they politely split into two plates. They definitely came looking as if it was one portion each! Topped off with a piece of melting brie cheese on a rolled up piece of pasta standing in the ragu, I was very impressed with the presentation (not to mention that the pasta was thoughtfully seasoned in between with herbs and cheese.)

Dessert was okay but we only ordered gelato. The bread pudding looked good but we were too STUFFED to try anything else.

All in all, great food, great service for my experience. Honestly I felt really bad at the end of my dining experience that we were the ONLY people dining in this restaurant. I mean for this quality of food, there should be more people!!! My four stars might not be enough to salvage their current 2 star average - but if you happen to stay at Fairmont hotel and happen to read this, give them a shot, you might be pleasantly surprised."
vqYN5ZThb3HmDtnSSw2E6g,eLrJdEYwxzJgddnqawDQ1g,2,"The food is pretty good, I really like the goat cheese Apple ravioli. However, I was really disappointed by the service tonight. My date and I ate an entire bread basket and still no one has brought us water. Then when I flagged down a server to ask for some he just told us another sever would take our order...okay, and mind you, we were one of only two parties in the restaurant so they weren't busy. Another 5 minutes pass, still no waters. I flag down another server and ask for some and he looks at me like I'm making some absurd request to ask for waters...it was weird.  But the food was good. The service was just awkward and oddly slow."
4ozixNHTZhZoUETGPttTFg,_pqPht0BqDsU3Fcla_s7iw,5,Love the location and they sell my favorite coffee brand Lavazza. The staff is friendly and easy going. Bianca was very engaging and personable. The food we ordered came out steaming hot and was cooked to order! Love it definitely will be back :-)
JE9PEPFYrIymSzRviG8p6A,kVI7NL59MPnYTx3Lg6PMTw,4,"My wife found a living social forager on  tea for two at this wonderful location. We were in Boston during the weekend of January and thought the warm tea would be a delightful treat. We arrived and were impressed with the wonderful view of bay. We were greeted and our coats quickly checked as we were lead to the sitting area with comfortable arm chairs and couches. (I would encourage you to ask for a couch if you are there for a date as opposed the arm chairs ). The waiter ,Tanner, was helpful and very conscientious. I had the Japanese Kyoto tea and my wife had the wild berry and blossoms. Both were delicious and Tanner was happy to add more water to our French presses to make sure we always had tea. The three plate tower came out with a wide variety of tea party snacks; my wife's favorite was the scones with Devonshire cream and preserves while mine was the chicken salad on the rye bread. A great little relaxation time with great food. The experience would have been pricey without the living social coupon so if you can find the coupon make it a date."
SmeL7oTyVfxnUUuwn7QfUw,_pqPht0BqDsU3Fcla_s7iw,5,"My favorite little gem of an Italian restaurant! Food is great and prices are very fair. Be prepared to ask the wait staff for a refill on water/bread etc, but they are all very sweet! Our personal favorites are the gnocchi and the lasagna dishes. Also try the white Alfredo dipping sauce with the bread, delicious!"
oRsHfi5WkVOCRU-j2NnEPQ,eLrJdEYwxzJgddnqawDQ1g,4,"Great service, even better food! They have superior pizza here and you can't go wrong with the toppings! Chicken parm is so spot on too! And for all you gluten intolerant, they offer gluten free pasta. Love it!"
lDDOSUSYZKSy7PYifibbwQ,kVI7NL59MPnYTx3Lg6PMTw,1,"Went here for breakfast, first of all, we waited about 5-6 minutes for them to set up our table  (we had our 2, 5 and 7 year old with us). Then when we got to the table, it took another 5 minutes to get a high chair. They were not at all busy, I might add. The menu was AMAZING, it really was, great gluten free options and alternative meat options to those who don't dig on swine. I am a huge brrakfast menu snob and this menu rocked. The food, however, was ok-ish. Took a long time to get it though, so did the children's cup of water for my thirsty 2 year old. We're staying here for three days, and I will not be going back which stinks because it's highly convenient to go to breakfast in the same hotel you're staying. Looks like it might be better for the dinner crowd."
hQgjkGx-O66P-mCC5U0L_w,kVI7NL59MPnYTx3Lg6PMTw,5,"I came here for Restaurant week one year and I am so happy I chose to try this place. Came here for lunch on a weekend, and had an amazing pickled plum salad, porcini flatbread, and tiramisu dessert. 

Service was top-notch and we got seated outside, which was my absolute favorite part of the whole experience. They have beautiful flowerbeds, umbrella topped tables, chairs by the water, and a stunning view of the boston seaside. Unforgettable experience here and would definitely return for a non-restaurant week menu."
0s6O7P7_TJU4voKGuw1GbA,kVI7NL59MPnYTx3Lg6PMTw,2,"Meh! Food was ok, but not worthy of the price. The ambience is very nice and service was good, but I cannot justify a $70 tab for two lunches unless the food is spectacular. this was not.
I shall not return."
LNiCx5fHfxj5hkh3KWjXzQ,_pqPht0BqDsU3Fcla_s7iw,5,"We've been there for both lunch and dinner. For lunch, loved the lasagna and the Bologna pasta, smooth espresso with very nice biscotti. Desert was the star, especially the Italian doughnut (bombolini I think). 

For dinner, had the snapper which was also amazing, and came with a wonderful light garlic oil pasta."
AoLQLdxMgH-yP-AR0UZcrg,_pqPht0BqDsU3Fcla_s7iw,5,This place is amazing. The food was extraordinary and Pasquale was fantastic.  His service and his personality made everything even more memorable.  Thank you Pasquale.  We will be back .
3w1F-HnoP1amsgV8nljB-A,kVI7NL59MPnYTx3Lg6PMTw,4,"Great place for a relaxing brunch or lunch. Wait staff is very friendly and the patio is very relaxing. If I was staying another night in Boston I would try this place for dinner. 

We ordered the cheese plate and it was very generous portions of both the meats and cheeses. My girlfriend is plowing through them like there's no tomorrow:)

Great place."
HqrweYKz-GWYXhP3Y7b2xA,_pqPht0BqDsU3Fcla_s7iw,4,"Stopped in one afternoon this week for my favorite pastry La Sfogliatella, (Lobstertail). It is the only place in the Orlando area that seems to make it. The flaky wrapped pastry cradles a lovely pastry cream inside. I was blown away by the bakery case - a beautiful array of fine Italian pastries - wishing I could try each one.  Humidity does a number on lobster tails in Florida  (making them a little tougher) but I was still happy to have one.  I also tried a terrific chocolate tort.  In the case a nutella tart stared at me but I had to say no this time. 
Decided I had to try their breakfast and went with a friend after we played singles (in tennis) for 2 hours).  I needed to burn extra calories before visiting again. She ordered the most gorgeous omelet I have ever seen - loaded with fresh vegetables including edamame pouring  out of it, served with two slices of ciabatta bread and a nice fruit cup.  I ordered the corncake with cheese. Both were excellent. Since this was going to be my main meal of he day the corn cake was filling and loaded with melted cheese and a drizzle of a balsamic glaze swirled on the plate..  I am a new fan, I like that it is on the quiet end of park ave . Looking forward to trying the sandwiches, pastas and salads.  I know I will be makign regular detours just to pick up a few sweets."
s3LIOkmNYW-iBRlWMRP-MQ,kVI7NL59MPnYTx3Lg6PMTw,5,"I can't understand why this place isn't 4 stars on Yelp.  It is everywhere else. The food is delightful and delicious.  Chef Daniels' tuna flat bread is one of the best dishes I've had since recently moving back to Boston.   Make sure to sit at the bar in front of the kitchen where you can the magic going down with this talented team.

If I could criticize this restaurant on anything, it would be the dining room decor.  Being set in a newer hotel, the furnishings and surroundings are very sterile and contrived, which is a strange juxtaposition to such authentic food."
1G0zHLL57oYYNPSm6cy2IA,eLrJdEYwxzJgddnqawDQ1g,5,"I went here with my two friends after finding this lovely place right here on Yelp. It was great! Our waiter was so cheery and attentive (without being overly so). I couldn't decide between two dishes, so he said he had me covered and chose for me-- I ended up with the Mediterranean gnocchi-- and it was so delicious! 

It's a cute place with lovely people, and I definitely recommend this place for any occasion!"
aYf4Iq6AFtr_QBGUVJG99Q,kVI7NL59MPnYTx3Lg6PMTw,5,"My friends and I were pleasantly surprised by the quality, great service, and relaxing atmosphere. The music selection for a Sunday afternoon was a little surprising, with reggae jams instead of something low-key, but maybe we were the only table desiring to chat. The brunch restaurant week menu offered many great options - the star dishes were: the coast guard omelet, the seasonal fruit parfait, and the eggs benedict. 

Thanks again to the great staff for being attentive and patient even though they were working on a lovely Sunday."
4N4Or1ShFBcny7E2IDe7yw,kVI7NL59MPnYTx3Lg6PMTw,1,Been here several times but today just ruined it. They turned away two parties because the tables were dirty and they have a process for cleaning them that takes 30 mins! I walked through the place and there was not one dirty table. They just can't handle being busy and is quite embarrassing to be turned away because your too busy with one party of 12 and two other parties of 5.
Zf5AJBaXWwWyFdBydK0MvQ,eLrJdEYwxzJgddnqawDQ1g,1,This is the worst Italian food and service I have ever had in Atlanta I didn't even realize you could screw up pasta so bad the only thing tasty was the garlic bread I think this has changed ownership / I want to believe there has to be some reason it wasn't just me the whole table was extremely disappointed
SH_qG6XWn6w4_5EYGTBv9Q,kVI7NL59MPnYTx3Lg6PMTw,2,"I REALLY wanted to like this restaurant because it's a great location and has wonderful menu selections and it has the potential to be so fabulous, but falls short of expectations on so many levels. We arrived at 6:50 for a 7:00 reservation and because it was such a beautiful summer evening expressed our interest in dinning outside.  When walking toward the restaurant, we had seen many open tables and thus were shocked when told it would be a 20-30 minute wait to eat outside despite there being 4 open tables (none of which were seated during our 30 minute wait). The hostess also had a big chip on her shoulder and gave us a lot of attitude from our first interaction with her.  We enjoyed drinks at the bar but by 7:30, no one had come to find us to seat us or to let us know the wait was going to be longer than estimated - we had to go seek out the hostess and remind her we were waiting!  We finally got seated and waited, and waited and waited. A waiter came by and we told him we wanted to order, he said he would get our server, no one came. A member of our party went to the bathroom and told another waiter we wanted to order, no one came. FINALLY after 30 minutes of sitting at the table without water, bread or any acknowledgement, the manager came over and I told him we had been sitting for 30 minutes and were ready order and only then did someone finally come take our order.  Our food was good and we were given a complimentary antipasto platter for the inconveniences of the evening, but the poor service and disorganization I experienced make this restaurant, unfortunately, a one-time only experience.  So Aragosta, if there read these reviews, FIGURE IT OUT, no one has had anything good to say about your service, and good food can only get you so far, especially when it takes so long to get to the table!"
fgbgeRhOLCzxivfCMRtZUA,kVI7NL59MPnYTx3Lg6PMTw,1,"If you want real italian, go to a place in the north end.  This place had terrible food...was salty and of mediocre quality.  Honestly, I expected better of the Fairmont.    The only saving grace was the view.  My advice, go for a drink for the view, pass on the food."
bBbAigJMCQow40MMwCcOjA,eLrJdEYwxzJgddnqawDQ1g,3,"Hello. I went here last night with my wife, son and another family. The place is clean and family friendly. The pasta here is very good and the servings sizes are perfect for children (ours are 11,12,15). The food was generally considered very good by everyone.

I had the goat cheese and apple ravioli. Very good.
My wife had the veal franchese. Very good
My 11 year old son had spagetti and meatballs and thought the meatballs were some of the best he ever had.

The other family: the adults had chicken franchese and chicken marsala; very good. The kids had gnocchi with meat sauce (the 15 year old ate it all and liked it and I'm not sure what the girl had.

Over all everyone enjoyed their meal and we had different salads which we all thought were good but nothing special.

The one compliant we all shared was that serving sizes on all non pasta dishes were a little small. Mine in particular was a bit surprising as they only gave me four regular sized ravioli. Had I known that I would have ordered something else. So if you are very hungrey and want a lot of food or if you want a place that is really special with a unique menu this is not the place to go. If you want good food that is a good family place then this is a nice restaurant to visit. 

Unless I'm in the area again I don't see any reason to go back but if there is justification to go back then I will not have a problem with it."
nu1kmt7oXL3yoPknZTyjlA,kVI7NL59MPnYTx3Lg6PMTw,2,"I do not even know where to begin. This was one of the most horrific dining experiences I have ever had. Rude, rude rude! A waiter corrected a member of our party when he ordered a bottle of wine he's had many times. The manager interrupted our fondue to come tell me that my Groupon had already been redeemed (it hadn't, I clicked ""redeemed"" as soon as I read the number to the waiter) and then he had the gall or ague with me. Additionally, after accepting a reservation at 9:00, the made sure to let us know multiple times that they closed at 10:30. I know we had Groupons, but we wouldn't have made a trip to this restaurant without it. We still ordered two bottles of wine and several cocktails. There is no excuse for this service. AVOID."
ojdLGAv7zWQB02C_wjvpKw,kVI7NL59MPnYTx3Lg6PMTw,1,"Food was good, not great. Terrible
Management. No hostess. Had to wait for over 10 minutes for one of the two waitresses working to seat us. No people to clear tables. Tables remained uncleared with old food from before we sat down through our meal. Yes that'll right, uncleared tables for over an hour. Servers were fine but needs managerial overhaul."
XkKAppGosFg25eSIHuxR5A,kVI7NL59MPnYTx3Lg6PMTw,5,"My boyfriend and I went to Aragosta for Thanksgiving Day dinner while visiting Boston ... Why it does not have more 5 star reviews i dont  get? I had lobster ravioli he had the turkey stuffing and while my dish was perfect, I found myself taking bites out  of his plate. The mashed potatoes stuffing were out of this world ! For dessert we had the apple crisp and that was just amazing.
The staff was great polite !!' 
Definitely a must."
R5C6z3W9Nq26zigXUavhCQ,kVI7NL59MPnYTx3Lg6PMTw,5,"This restaurant is a hidden gem! We were walking around the North End and wanted to see the water and voila there it was ! It was a gorgeous summer day so we sat outside and had a drink, oysters and olives. We came back 2 days later! This time we split the Kobe burger that came with a salad and truffle Parmesan fries.  OMG probably the best I have ever had ! Eric was our waiter and we loved how friendly and professional he was.  His service was the icing on the cake for an experience that was already fantastic. 
We will be back next time for dinner."
XaG1CWiExxg1offAgtllgA,kVI7NL59MPnYTx3Lg6PMTw,2,"Food was good. Cheese plate was high quality except for the hair...

Server was too busy being ""cute"" with our table (and probably others) and didn't have enough touches (empty water glasses).

Took the leftover deserts home, but he didn't package the dipping sauces."
Iq3v95gHF9Exx2KsZ87Uaw,_pqPht0BqDsU3Fcla_s7iw,4,Great for lunch. Nice atmosphere and the food was delicious. The prices are very fair and it's better to go during the week.
hgmyxdT9S4QwzFjBxrCUxQ,eLrJdEYwxzJgddnqawDQ1g,2,"This sweet, atmospheric, popular little restaurant in Peachtree Battle is a lovely place to spend an evening. The wait wasn't terrible for a Friday night. We were seated at a table for two within 15-20 minutes. 
The bread came quickly and it wasn't bad. A nice crust but soft and mushy inside. Plain EVOO is on the table, as is a bottle of S. Pellegrino, for your convenience. 
Soft drinks are so loaded with ice that the server was run off his feet refilling our glasses. 
The home made chips are just plain awful. Salt and grease. Enough said. 
My lasagna was fine. The kind of fine that means mediocre. And it was lukewarm. I like OMG-I've-burned -my-mouth food temps. 
It was a pleasant experience in the way one may be pleasantly surprised that a trip to the dentist wasn't so bad."
yap2oKfyZqH18jI7nb6Ivg,kVI7NL59MPnYTx3Lg6PMTw,5,I visited aragosta for the first time this evening for restaurant week. It was a last minute choice for we didn't arrive at the restaurant until past 10pm. I had spoken to a host that was extremely pleasant and said we could certainly be accommodated. Upon arrival he informed us that the kitchen technically closes at 10 but they would be so kind as to take us (very nice of them). We chose to sit at the bar aside the open kitchen so our food was prepared right before us. Everything was delicious I had the swordfish and my boyfriend had the chicken. The main chef Ralph was impressively informative about our dishes. Our server was an older man and very very attentive. I have a great appreciation for this restaurant not only for their delicious cuisine but also for their accommodations for a late party entering at closing time. I will most certainly return!
id4JO_iE1JrczQ9b3POWjg,_pqPht0BqDsU3Fcla_s7iw,5,"Definitely a new go to for date night. Nice ambience, quiet, friendly wait staff, and very accommodating. The executive chef made me lunch at 8:30am on a Sunday. All I have to say about the matter is ""Wow""! All the wait staff I met spoke Italian. This is the real authentic Italian bistro in Winter Park in my opinion. I had a well portioned Spaghetti Al Carbonara which was magnificent. Crispy Pancetta and the right amount of cream. I was thoroughly impressed with the Decor. I am a water snob and the delivered with San Benedetto. Pasquale was very personable and made me feel welcomed. I will definitely be a regular here."
oklrwHKOUjGyzyB7ACr-eg,eLrJdEYwxzJgddnqawDQ1g,4,"Pasta Vino has a cozy and romantic dining room, quality italian food, and decent house wines. The garlic knots are a must. Pastas and pizzas are very well done.

It is very near Cheyenne Grill, so my only advice would be to go on a night that isn't going to be impacted by a big college football game"
-0MVFnrPglTOnNv1zNyspQ,kVI7NL59MPnYTx3Lg6PMTw,4,"I went there for dinner a few times, love the ""aragosta"" wine, the best wine for Italian food. The lobster gnocchi is awesome! The flat breads are great,  all the seafood items on the menu is good. (I have tried almost every item on the menu)  The restaurant is by the water, you could see the beautiful night view if you sit by the water. My favorite part of this restaurant is the Saturday night Jazz music. 

Love this restaurant!"
JbGGAiJxx8dnpF7IzAPqYA,_pqPht0BqDsU3Fcla_s7iw,5,"I absolutely love what the chef makes for the pasta of the day, everyday it's different and delicious. You can tell that the ingredients are fresh and the pasta is cooked to perfection. This restaurant is casual and laid back but I prefer the pasta here over to any other upscale restaurant."
lF_-8iOYE7u4IG25BBP-Wg,kVI7NL59MPnYTx3Lg6PMTw,3,"I wrote a review earlier about this place after dinner with some friends, but we came back on a Gilt City for a clambake.  Despite being a Bostonian for 2 years, whatever the hell a clambake was still a huge mystery.  We sat outside and the patio was  gorgeous.  The problem is, while the food is good, it's nothing terribly creative and for a spot that's attached to the Fairmont Hotel, you'd just expect something a little more noteworthy.  The lobster was fine, the mussels and clams were tasty but weren't in a particularly noteworthy broth, and despite the pieces of chorizo sausage thrown in, it wasn't the kind of meal that you'd remember later.  The view was pretty sick ... that I'd remember.  But that pretty little lobster face and its accompanying broth?  Nada.  

Good place for a drink, for a nice view, for some people watching, for some appetizers, but you're not going to get a kick-ass Fairmont Hotel quality meal here."
QfBiHiKFDUSyeYITTta5KQ,kVI7NL59MPnYTx3Lg6PMTw,1,"Make sure you have plenty of time!  If you have a reservation on a Tuesday night, be sure to make it for at least 20 minutes prior to when you'd like to be seated.  

Additionally, allow for at least an hour and a half for your food, even if you only order two pasta dishes, which we all know how challenging those can be when there are 3 other tables in the restaurant.  

And being a Tuesday, running out of appetizers when you have about 7 on the menu? Give me a break.  Food was mediocre and way over priced, terrible value."
