,review_id,business_id,stars,text,clean_text
152,_s0794Pbsz8kPgGeWCwdPQ,_pqPht0BqDsU3Fcla_s7iw,5,"al bacio is located on the quiet end of the park ave shopping and restaurant district. 

they offer salads, paninis, burgers, pastas, desserts, beer, wine and coffee. something for everyone. 

and, a great place to have coffee, a meal and get some work done. they have a bar area with outlets and usb ports. 

it's an excellent spot for a quiet meal. the staff is attentive. their food is always fresh, desserts delicious and coffee freshly made.

the caffã© al baccio is a singularly delicious dessert coffee. served in a champagne flute - it's layered with chocolate, white chocolate and caramel. 

the owner stopped by our table and suggested the hot chocolate - then offered us a sample. it's really nothing like i've had before. a dessert on its own - very rich and so very chocolatey. i highly recommend!",al bacio locat quiet end park ave shop restaur district offer salad panini burger pasta dessert beer wine coffe someth everyon great place coffe meal get work done bar area outlet usb port excel spot quiet meal staff attent food alway fresh dessert delici coffe freshli made caffã al baccio singularli delici dessert coffe serv champagn flute layer chocol white chocol caramel owner stop tabl suggest hot chocol offer us sampl realli noth like ive dessert rich chocolatey highli recommend
153,sksOlBI2fgrWax1OAE3QnQ,_pqPht0BqDsU3Fcla_s7iw,5,"great food! a little pricey, i think because food is imported and it is located in winter park. ask for danilo!",great food littl pricey think food import locat winter park ask danilo
154,J1a9H2D2OE2FSVGGurB60w,_pqPht0BqDsU3Fcla_s7iw,5,"bridal shower brunch celebration.  lovely location, great menu suggestions from  chef, excellent service and food.  thank you bianca and chef chuco!!",bridal shower brunch celebr love locat great menu suggest chef excel servic food thank bianca chef chuco
155,Id2TfavUHiYjxxhxggKisA,eLrJdEYwxzJgddnqawDQ1g,2,"the food was not good. and the prices were expensive. bad combination. i wouldn't complain if this was supposed to be ""cheap"" italian food, but the quality was amazingly bad. $21 for 3 terrible-tasting, thinly sliced pieces of lemon flavored veal? i work in an old folks home, and our cook there makes better veal. additionally, the other dishes were just plain bad.
 i cook better food; i just didn't want to do dishes tonight- but the price did not equal the quality. as we speak, my girlfriend is re-heating her order in a pan on the stove top  and adding spices. my son ate the spaghetti because he doesn't know any better.",food good price expens bad combin wouldnt complain suppos cheap italian food qualiti amazingli bad 21 3 terribletast thinli slice piec lemon flavor veal work old folk home cook make better veal addit dish plain bad cook better food didnt want dish tonight price equal qualiti speak girlfriend reheat order pan stove top ad spice son ate spaghetti doesnt know better
156,gsrZas4kT0Swc3XEJUb1aw,kVI7NL59MPnYTx3Lg6PMTw,5,"five stars for the fire pit at the outdoor patio.

if you love smores while gathering with your friends, it's the right place to go. don't forget to make a reservation!",five star fire pit outdoor patio love smore gather friend right place go dont forget make reserv
157,WLaHKOivsHJXVHAsh1MMlQ,eLrJdEYwxzJgddnqawDQ1g,5,"this is our ""go to"" family dinner spot. great pasta, fish, chicken, etc. and we love the arugula salad. (and i think the tiramisu is amazing.) the service is always impeccable, especially jay and zaman. they always treat us like family. there's almost always a crowd but you never have to wait long. reasonably priced and great selection -truly something for everyone. (even kids.) we love you pasta vino! :)",go famili dinner spot great pasta fish chicken etc love arugula salad think tiramisu amaz servic alway impecc especi jay zaman alway treat us like famili there almost alway crowd never wait long reason price great select truli someth everyon even kid love pasta vino 
158,ukZiYao_k_awaxazsmomQQ,kVI7NL59MPnYTx3Lg6PMTw,5,"the tiramisu is a must try! patrick, the bartender is simply delightful. my fave drink was made perfectly. love the ambiance and vibe of the place. my ravioli was ok, not much to brag about but the olives and ciabatta were really good. 

i would definitely return!",tiramisu must tri patrick bartend simpli delight fave drink made perfectli love ambianc vibe place ravioli ok much brag oliv ciabatta realli good would definit return
159,kXcHEg0c6ywCDAuRxyPjvQ,eLrJdEYwxzJgddnqawDQ1g,4,"pasta vino is a neighborhood staple. you know what you're going to get and you feel comfortable going. it's not a showy, trendy type place but a family, local, casual/dressy date night place. it's dimly lit and offers standard italian fare that doesn't disappoint. order the fish cooked to buttery perfection or the chicken francese. they now offer gluten free pasta which is a treat! the 4-cheese sauce is heaven. must try at least once and you'll add this to your repertoire of ""go-to"" restaurants.",pasta vino neighborhood stapl know your go get feel comfort go showi trendi type place famili local casualdressi date night place dimli lit offer standard italian fare doesnt disappoint order fish cook butteri perfect chicken frances offer gluten free pasta treat 4chees sauc heaven must tri least youll add repertoir goto restaur
160,GH-lHwLmjCEoZFjyfyMX4g,kVI7NL59MPnYTx3Lg6PMTw,1,"i rarely write reviews on yelp, but want to save your time and money. from the unfriendly wait staff to waiting over 45 minutes for apps and another 45 for entree which was obviously nuked from sitting out too long, i can't emphasize enough how unimpressed we were. i observed the unfriendly woman who poured our water cutting bread with bare hands. our waiter kept coming to the table awkwardly to see if the check was ready , but was nowhere to be found otherwise. the decor was top notch, but everything else needs major improvement! save your money and go to the north end.",rare write review yelp want save time money unfriendli wait staff wait 45 minut app anoth 45 entre obvious nuke sit long cant emphas enough unimpress observ unfriendli woman pour water cut bread bare hand waiter kept come tabl awkwardli see check readi nowher found otherwis decor top notch everyth els need major improv save money go north end
161,CPbk2ryf4bIdNqFUmvUujQ,eLrJdEYwxzJgddnqawDQ1g,3,"mine was very good.
boyfriend's was ok.
mom's was terrible.

i really wanted to give a good review, but lots of inconsistency at my table. i actually thought the spaghetti and meatballs was great; the sauce was delicious. boyfriend got the rigatoni with italian sausage; it looked good, but i didn't try it. mom got the chicken marsala; the chicken was tough and the sauce wasn't very recognizable as masala.

they ended up taking the chicken off the bill (when we said they really didn't have to). kudos for that.

the house chianti is not very good.

quiet, pleasant atmosphere inside. patio looked fun.

staff was friendly and likeable, but a little awkward when it came to dining experience.

i would actually go again, but i'd think twice before wining and dining a group of friends here.",mine good boyfriend ok mom terribl realli want give good review lot inconsist tabl actual thought spaghetti meatbal great sauc delici boyfriend got rigatoni italian sausag look good didnt tri mom got chicken marsala chicken tough sauc wasnt recogniz masala end take chicken bill said realli didnt kudo hous chianti good quiet pleasant atmospher insid patio look fun staff friendli likeabl littl awkward came dine experi would actual go id think twice wine dine group friend
162,RL1NEJ1oxogq8Lvk2g3W_w,eLrJdEYwxzJgddnqawDQ1g,2,"we hadn't been to this place for about seven years. we moved back into town and finally got a chance to come back to whenever old favorites. it used to remind me of one of those family italian restaurants up in new york or boston. nothing too fancy but everything was really good. 

now, i just want to know what happened? everything was either mediocre or poor.  the problem was that the grouper i ordered and the gnocchi  that my daughter ordered, tasted like some sort of italian dish that was soaked in olive oil, grease and butter.  has the ownership changed or something?",hadnt place seven year move back town final got chanc come back whenev old favorit use remind one famili italian restaur new york boston noth fanci everyth realli good want know happen everyth either mediocr poor problem grouper order gnocchi daughter order tast like sort italian dish soak oliv oil greas butter ownership chang someth
163,j4IFqIifmUPiSf7XtH55Gg,_pqPht0BqDsU3Fcla_s7iw,5,"always such a pleasure to be recognized by staff here, even when it's been months! order the al bacio benedict on sundays! it's delicious.",alway pleasur recogn staff even month order al bacio benedict sunday delici
164,bD7SglpuvbOSCuwElOcImg,_pqPht0BqDsU3Fcla_s7iw,5,"i can tell this is a business where they take pride in customer experience. i've ordered the daily pasta special both times i've visited and absolutely loved it. 

the ingredients are high quality and full of rich flavor. the servers are attentive and sincere and my favorite part is that similar to the italian culture, they don't rush you to finish your meal and be on with the next customer. we spent a bit of time sitting outside enjoying the weather and sipping on our cappuccinos. next time i am looking forward to trying one of those beautiful little pastries.",tell busi take pride custom experi ive order daili pasta special time ive visit absolut love ingredi high qualiti full rich flavor server attent sincer favorit part similar italian cultur dont rush finish meal next custom spent bit time sit outsid enjoy weather sip cappuccino next time look forward tri one beauti littl pastri
165,uCQYMfY9RT-ZQLrSSujs_w,eLrJdEYwxzJgddnqawDQ1g,4,"i love this place! the long-time waitstaff is so friendly, i think they actually like their jobs! if you're looking for basic italian, nothing frou-frou, then this is the place. everything i've ordered has been delicious, and if you want something that's not on the menu, they have no problem preparing it. people are catching on, so it's more busy than it used to be, but weeknights are still usually a safe bet.",love place longtim waitstaff friendli think actual like job your look basic italian noth froufrou place everyth ive order delici want someth that menu problem prepar peopl catch busi use weeknight still usual safe bet
166,Z5p0yKoTCfmNUPLvco1DLA,eLrJdEYwxzJgddnqawDQ1g,1,this is the worst italian food and service i have ever had in atlanta i didn't even realize you could screw up pasta so bad the only thing tasty was the garlic bread i think this has changed ownership / i want to believe there has to be some reason it wasn't just me the whole table was extremely disappointed and we will never go back again,worst italian food servic ever atlanta didnt even realiz could screw pasta bad thing tasti garlic bread think chang ownership want believ reason wasnt whole tabl extrem disappoint never go back
167,o4ihXcapLlugCBU2HZ4yIg,eLrJdEYwxzJgddnqawDQ1g,3,"went to this place on a whim and it was a nice surprise. we had average service but the ravioli was great! they buy locally made fresh ravioli that is really good. i had the truffle oil and mushroom ravioli and it was great. nice place, not pricy, and good food.",went place whim nice surpris averag servic ravioli great buy local made fresh ravioli realli good truffl oil mushroom ravioli great nice place prici good food
168,i_bbko3yo8wqYPPKxXUJkA,kVI7NL59MPnYTx3Lg6PMTw,1,"worst hospitality service ever. came here for breakfast and the female server was awful. first, she took the wrong order. then i watched as the food sat on the counter for at least 15 min because she decided to chat with someone on the side. when we got tired of waiting, i asked another server to check on the food. he brought it over promptly, but it was cold and my order was wrong. then the female server brought the check and overcharged us. she was nowhere to be found so i again, asked a different server about the charge. he comped the meal as it was a mistake. i grabbed one of the managers to let them know the details and the female server came over to tell me i was wrong and the charge was not a mistake because we were comped. we were comped because i pointed out the mistake in the first place!!!!! if i hadn't said anything we would have been overcharged!' she then proceeded to argue with me on this point until i finally said enough and left. i have never experienced such rudeness from anyone in the hospitality industry. i never complain but this was completely ridiculous. they really need to hire better staff. otherwise prepare to lose more customers. i travel to boston often for work and i will never return to this restaurant or hotel again",worst hospit servic ever came breakfast femal server aw first took wrong order watch food sat counter least 15 min decid chat someon side got tire wait ask anoth server check food brought promptli cold order wrong femal server brought check overcharg us nowher found ask differ server charg comp meal mistak grab one manag let know detail femal server came tell wrong charg mistak comp comp point mistak first place hadnt said anyth would overcharg proceed argu point final said enough left never experienc rude anyon hospit industri never complain complet ridicul realli need hire better staff otherwis prepar lose custom travel boston often work never return restaur hotel
169,7pnnoC3fprVD97U8nVkBFg,kVI7NL59MPnYTx3Lg6PMTw,1,"we had a 8:30pm reservation on a saturday. we waited until 9:15pm to be seated. however the restaurant was packed so they seated us in the lounge, which was fine since there was live jazz. a server came by shortly after and handed us menus. we then waited for a little over 25 minutes and did not receive any further service: not even water. we decided to leave at this point due to how frustrated (and hungry) we were.

we walked passed the host station on our way out, but no one said anything. however, a bus person began clearing our table as soon as we got up!

we headed to hanover street and got some hearty italian and friendly service (at a fraction of the cost)",830pm reserv saturday wait 915pm seat howev restaur pack seat us loung fine sinc live jazz server came shortli hand us menu wait littl 25 minut receiv servic even water decid leav point due frustrat hungri walk pass host station way one said anyth howev bu person began clear tabl soon got head hanov street got hearti italian friendli servic fraction cost
170,jyCt_vmf1W4ikvQVicNlIg,kVI7NL59MPnYTx3Lg6PMTw,3,"i was surprised how bad the food was. i had an appetizer, main dish, desert and a non alcoholic cocktail. the 3 stars i give are for the desert only.... the food and a drink were terrible! 

the service was good, and yes, the views are just amazing.",surpris bad food appet main dish desert non alcohol cocktail 3 star give desert food drink terribl servic good ye view amaz
171,D6EyoECLVBS4BAjqfGAtPQ,kVI7NL59MPnYTx3Lg6PMTw,4,"what a shame that this place has a sign outside of the restaurant that says ""bar and bistro"".   i visited the first time thinking ""oh well, i'm tired and will settle for bar food"".  i was stunned at the quality of the dinner, and very much enjoyed it.  i actually called my son (who has worked at a top-10-in-the-world restaurant in manhattan) and raved about the food.  

i have repeated the visits probably ten times now, and nine were excellent and one visit was just ok.   in general, the entrees are very creative and spiced by a very talented chef.   on his best nights, the food can be almost world-class.  but the place needs to stop trying to be all things to all folks.   tonight i told the waiter and the general manager that a chef of this caliber won't work forever under a ""bar and bistro"" sign, while the couple sitting at the next table over were wondering where the burgers were on the menu (honest!).   

this would be my favorite restaurant in boston if the menu had a few more items that really showcased the chef's talent.",shame place sign outsid restaur say bar bistro visit first time think oh well im tire settl bar food stun qualiti dinner much enjoy actual call son work top10intheworld restaur manhattan rave food repeat visit probabl ten time nine excel one visit ok gener entre creativ spice talent chef best night food almost worldclass place need stop tri thing folk tonight told waiter gener manag chef calib wont work forev bar bistro sign coupl sit next tabl wonder burger menu honest would favorit restaur boston menu item realli showcas chef talent
172,ssTkIFVvQv0Ri7VaKoXOYA,kVI7NL59MPnYTx3Lg6PMTw,4,"lunch recently, during restaurant week....sat outside, wonderful view of the harbor, and our lucky day the constitution was out for a turnaround so we got a nice view of that also, service was very good, drinks were very good ad inexpensive by boston standards, burger very good and cooked rare as ordered, wife had salmon it was also very good, nice place, great view!!",lunch recent restaur weeksat outsid wonder view harbor lucki day constitut turnaround got nice view also servic good drink good ad inexpens boston standard burger good cook rare order wife salmon also good nice place great view
173,LjZn6LP3MLxiF10HpoDdFA,kVI7NL59MPnYTx3Lg6PMTw,1,"disappointed in the customer service of the the bar. i bought the living social deal in april for gruyere and fondue at the fire pits. i thought it would be a great anniversary dinner for my boyfriend and i, so we waited until he was back living in the area to go.

i checked the voucher, as well as the website to see if i needed to make a reservation, and i saw the the patio was first come first serve from 5-10. we got there at 530 (with only 3 parties outside maybe) and that's when i was told i had to have a reservation. i told her that it didn't say that anywhere and she admitted that the deal was so popular and they changed it and they're updating the website. of course, i also so plenty of room for a table for two which was also discouraging.

that is unacceptable, in my opinion. i have no doubt the hotel and the food here is exceptional, so it's just not a good way to present yourself as having a not up to date website. i've had this since april and there's no reason why a simple line of text saying 'if you have a voucher you need to make a reservation' especially if the deal is so popular i can't have been the only one to deal with this. and on too of that, she recommends calling a week or two in advance. so yes, a website update is needed asap

to anyone who has the voucher, i hope you've read this and know know what i didn't.",disappoint custom servic bar bought live social deal april gruyer fondu fire pit thought would great anniversari dinner boyfriend wait back live area go check voucher well websit see need make reserv saw patio first come first serv 510 got 530 3 parti outsid mayb that told reserv told didnt say anywher admit deal popular chang theyr updat websit cours also plenti room tabl two also discourag unaccept opinion doubt hotel food except good way present date websit ive sinc april there reason simpl line text say voucher need make reserv especi deal popular cant one deal recommend call week two advanc ye websit updat need asap anyon voucher hope youv read know know didnt
174,ptgkPOgIPH3QYtO_h3vXcg,kVI7NL59MPnYTx3Lg6PMTw,2,"the waitstaff were uninformed about the menu (where items were sourced, terminology, flavor descriptions, etc.), had no clue about wine or wine pairings (for the ridiculous up-charge on mediocre wine, they better at least provide a story behind it), and overall their demeanor perfectly matched the bland and beige feeling of the restaurant.

the food?  forgettable.  i understand that this is a 'hotel' restaurant, but it seems that the fairmont went out of the way to find a mediocre italian chef to try and bank on north end authenticity.  obviously frozen baguettes and store-bought low to medium quality cold-cuts a charcuterie platter does not make.  the one saving grace was the level of seasoning on fish dishes, keep the fish cook and fire everyone else.",waitstaff uninform menu item sourc terminolog flavor descript etc clue wine wine pair ridicul upcharg mediocr wine better least provid stori behind overal demeanor perfectli match bland beig feel restaur food forgett understand hotel restaur seem fairmont went way find mediocr italian chef tri bank north end authent obvious frozen baguett storebought low medium qualiti coldcut charcuteri platter make one save grace level season fish dish keep fish cook fire everyon els
175,XGcBwBjtK3E3aC5kMTqtoQ,_pqPht0BqDsU3Fcla_s7iw,5,"we were looking for something different from our usual park ave. breakfast spots and are sure glad we ventured a block past our usual panera stop to find al bacio. we were 20 minutes before opening time but the front door was open so we ventured in and were warmly greeted. the gentleman behind the counter offered us coffee immediately and made us feel welcome so we found a table on the front patio and settled  in for our special breakfast experience. the fritata bacio and italian crostada were fabulous and the attentive service made us feel like we were on a 1 hour vacation. the italian music added to the ambiance and the friendly, social atmosphere amongst the regular customers made for a memorable meal. the only problem was that we didn't save room for one of the wonderful looking pastries. but we will rectify that next visit which will be soon.",look someth differ usual park ave breakfast spot sure glad ventur block past usual panera stop find al bacio 20 minut open time front door open ventur warmli greet gentleman behind counter offer us coffe immedi made us feel welcom found tabl front patio settl special breakfast experi fritata bacio italian crostada fabul attent servic made us feel like 1 hour vacat italian music ad ambianc friendli social atmospher amongst regular custom made memor meal problem didnt save room one wonder look pastri rectifi next visit soon
176,H2RVzhGINwExeT4wYqq28A,kVI7NL59MPnYTx3Lg6PMTw,4,"used opentable for our reservation. it seemed like a nice place near the waters, although it was a saturday night and our table faced towards the road. 
3 of us girlfriends went there and we enjoyed our food - chicken entree, gnocchi and oysters. 
i liked the ambience and service too.",use opent reserv seem like nice place near water although saturday night tabl face toward road 3 us girlfriend went enjoy food chicken entre gnocchi oyster like ambienc servic
177,Xx9_7xm0-7l9qnx44T4cZQ,kVI7NL59MPnYTx3Lg6PMTw,5,"aldo has got to be the best server i have had since i moved to boston!
i bought the gilt clam bake deal for my sister's birthday and he went above and beyond to make sure she had a great meal! the view was great and the food was exactly what we were hoping for!",aldo got best server sinc move boston bought gilt clam bake deal sister birthday went beyond make sure great meal view great food exactli hope
178,X7-jtKR1GwizzsWhh1qB8w,kVI7NL59MPnYTx3Lg6PMTw,4,"excellent restaurant right on the waterfront! it is right in the hotel. if you can get a table outside do it, much better views and there are fireplaces to keep you warm and the bugs away. i had the scallop dish and my boyfriend had the gnocchi, both were excellent. the gnocchi is very rich in flavor, so be prepared. it is an excellent date night restaurant!",excel restaur right waterfront right hotel get tabl outsid much better view fireplac keep warm bug away scallop dish boyfriend gnocchi excel gnocchi rich flavor prepar excel date night restaur
179,dWMvDJ6gy7fyr5xOcnH7iA,kVI7NL59MPnYTx3Lg6PMTw,5,"i have no idea how aragosta in the fairmont hotel has an overall rating of only 3 stars. i have been several times over the last 6 months and have yet to be disappointed. highly recommend sitting at the chef's table at night or if the weather permits, staking claim to one of the firepit tables outside or sitting on the back patio. be sure to try the aragosta frittata, stuffed chive crepes or blueberry muffin french toast at brunch. and for dinner, the goat cheese and black pepper gnocchi or seared georges banks scallops. great food, great service and an elegant setting... i can't wait to go back.",idea aragosta fairmont hotel overal rate 3 star sever time last 6 month yet disappoint highli recommend sit chef tabl night weather permit stake claim one firepit tabl outsid sit back patio sure tri aragosta frittata stuf chive crepe blueberri muffin french toast brunch dinner goat chees black pepper gnocchi sear georg bank scallop great food great servic eleg set cant wait go back
180,5tuxSIjL6SiJ5FKFKWLt0Q,eLrJdEYwxzJgddnqawDQ1g,4,"located in the peachtree battle shopping center, pasta vino is a somewhat hidden but i'm okay with that.  the first time i went there we sat in the dining room, which is fairly small, but the ambiance made us feel like we were in some quaint neighborhood restaurant in little italy or something.  the service was really attentive and friendly and i always appreciate that.  

the food...oh, the food.  first of all, portion sizes are pretty large, which is to be expected, so come ready to eat.  i had the chicken parmesan since it was listed as a signature dish and i consider myself somewhat of a connoisseur of chicken parm (not really) and i was not disappointed.  the pasta was cooked to perfection and the chicken was seasoned just right.  the sauce was lovely and all was right in the world.  my friends both had the liguini ai frutti di mare and both thought they had died and gone to italy.  by their impressions, i'm guessing that was a good thing.  the wine list was pretty decent and while the prices were a tad on the high side, it was definitely worth it.",locat peachtre battl shop center pasta vino somewhat hidden im okay first time went sat dine room fairli small ambianc made us feel like quaint neighborhood restaur littl itali someth servic realli attent friendli alway appreci foodoh food first portion size pretti larg expect come readi eat chicken parmesan sinc list signatur dish consid somewhat connoisseur chicken parm realli disappoint pasta cook perfect chicken season right sauc love right world friend liguini ai frutti di mare thought die gone itali impress im guess good thing wine list pretti decent price tad high side definit worth
181,9XsoYX1pfJs0Y9xFArhDhg,eLrJdEYwxzJgddnqawDQ1g,4,"totally hidden away in the peachtree battle shopping center, just about underneath a cheyenne grill. parking is free, in the publix parking lot-yay!

delicious eggplant parm. their menu claims it's the best in town. i don't know about that, but it was pretty darn good. came here on a date, and it's definitely a cute first date spot. menu seems to have a good variety of italian staples. pizza, pasta and salads. 

prices aren't too bad either. wish i had opted to eat outdoors-the patio looks nice. 

decor inside is a little strange, but might be cute and trendy, depending on preference. my date loved it and i was on the fence. 

service a little slow when we went, and just average. wasn't really a busy night either. 

all in all, a cute neighborhood italian place, definitely my go-to the next time i'm in south buckhead and someone is craving italian. would love to try more of the menu.",total hidden away peachtre battl shop center underneath cheyenn grill park free publix park lotyay delici eggplant parm menu claim best town dont know pretti darn good came date definit cute first date spot menu seem good varieti italian stapl pizza pasta salad price arent bad either wish opt eat outdoorsth patio look nice decor insid littl strang might cute trendi depend prefer date love fenc servic littl slow went averag wasnt realli busi night either cute neighborhood italian place definit goto next time im south buckhead someon crave italian would love tri menu
182,t3brXVl8KqW2l5RP_65bEw,kVI7NL59MPnYTx3Lg6PMTw,2,"i used to dine here often last summer and never had a poor experience. the seats on the water were great, the outside fire pits comfortable and service was decent. 

i am not sure what happened but i went last night hoping to have a nice dinner and was thoroughly disappointed. there was no hostess, and one bar tender who was also the only server in the room. 

charcuterie plate had meats and cheeses which quality were that of the ones in a 7/11.

the rock shrimp lettuce wraps smelled so foul i refused to eat them and sent them back.

at that point i was thankful i had not ordered a meal yet and decided to cut my loses and ask for the check.",use dine often last summer never poor experi seat water great outsid fire pit comfort servic decent sure happen went last night hope nice dinner thoroughli disappoint hostess one bar tender also server room charcuteri plate meat chees qualiti one 711 rock shrimp lettuc wrap smell foul refus eat sent back point thank order meal yet decid cut lose ask check
183,xuhdBvlYEMcxE9m_pTB63Q,eLrJdEYwxzJgddnqawDQ1g,2,"we had the most bizarre experience here. went inside and wasn't sure who to talk to about getting a table as those who appeared to be working , seemed to blankly stare at us. finally we found our way outside.


we waited about 15 minutes to be approached//spoken to by anyone (including the host-they were...speechless).

once the server came by, things seemed to get better and the food was very good.

chicken parmesan and gnocchi were hits. the bread they bring to table is divine.

nice outdoor atmosphere if the weather permits.

probably won't come back here...as long as i remember this bizarre service. just can't justify paying to be overlooked the way we were.

shoutout to the teenage server who seemed to be doing everyone's job for them. he deserves a raise!",bizarr experi went insid wasnt sure talk get tabl appear work seem blankli stare us final found way outsid wait 15 minut approachedspoken anyon includ hostthey werespeechless server came thing seem get better food good chicken parmesan gnocchi hit bread bring tabl divin nice outdoor atmospher weather permit probabl wont come back herea long rememb bizarr servic cant justifi pay overlook way shoutout teenag server seem everyon job deserv rais
184,Jql0LcDSzsb7qkNzZbGjeA,kVI7NL59MPnYTx3Lg6PMTw,3,"stopped in for cocktails while overlooking the waterfront.  we didn't order any food, just some sorbet.  but, the brunch menu looked tasty, and they offer a complimentary bloody mary or mimosa with any brunch entree which is good to know.

i ordered a berries and bubbles cocktail which is a mix of fresh berries, champagne and grey goose.  it was light, refreshing and delicious.  the view of the harbor was pretty breathtaking, too.  the only downsides were that we were required to order food, even though we just wanted cocktails, and everything on the menu is really, really expensive.",stop cocktail overlook waterfront didnt order food sorbet brunch menu look tasti offer complimentari bloodi mari mimosa brunch entre good know order berri bubbl cocktail mix fresh berri champagn grey goos light refresh delici view harbor pretti breathtak downsid requir order food even though want cocktail everyth menu realli realli expens
185,E_EAkX_wDIrd0ddRNS49iQ,kVI7NL59MPnYTx3Lg6PMTw,1,"had a terrible experience here.  went to dinner with friends during restaurant week - a time during which you would think a restaurant would want to showcase their food and gain new customers - and i have to say i will likely not return.  i live in the area and walk by often so i was dying to have some food and drinks on their gorgeous patio.  my friend and i made reservations 3 weeks in advance and specifically requested an outdoor table.  when we arrived we were told we'd be seated inside and an outdoor table would be an hour and a half wait.  first strike.  they sat us and our table was directly next to the bar and so noisy.  not a huge deal but annoying since we were really hoping to be outside.

next comes the service.  started out good, went downhill fast.  drink orders were messed up or just didn't come at all.  empty glasses were all over the table.  we sat without cocktails or water for lengthy stretches of time.  once we finally ordered, it took forever for our food to come.  i totally understand the kitchen being backed up or a waiter being very busy but neither of those things appeared to be happening.  

in total, we were there for over 2 and a half hours waiting for our courses of food to come.  i ended up leaving my debit card with a friend and going home because i was just so annoyed.  when our food did finally arrive, it just was not good.  some of the appetizers were decent - friends had the flatbread which they loved.  i got the risotto for my main entree and it wasn't inedible but i definitely make better risotto myself in my kitchen with no real cooking experience.  everything was underseasoned.  i barely ate my meal.  

i spoke to the manager at one point and alerted him to what was going on, expressing my disappointment in the food and the service.  he was apologetic but did nothing to rectify the situation.  i talked to him after our appetizers were out and we still waited about an hour for our meals.  

needless to say, for the money we spent and the service/food quality we got, i was not happy and certainly won't be back anytime soon except maybe for a fool-proof glass of wine on the patio...if they allow me to sit there.",terribl experi went dinner friend restaur week time would think restaur would want showcas food gain new custom say like return live area walk often die food drink gorgeou patio friend made reserv 3 week advanc specif request outdoor tabl arriv told wed seat insid outdoor tabl would hour half wait first strike sat us tabl directli next bar noisi huge deal annoy sinc realli hope outsid next come servic start good went downhil fast drink order mess didnt come empti glass tabl sat without cocktail water lengthi stretch time final order took forev food come total understand kitchen back waiter busi neither thing appear happen total 2 half hour wait cours food come end leav debit card friend go home annoy food final arriv good appet decent friend flatbread love got risotto main entre wasnt ined definit make better risotto kitchen real cook experi everyth underseason bare ate meal spoke manag one point alert go express disappoint food servic apologet noth rectifi situat talk appet still wait hour meal needless say money spent servicefood qualiti got happi certainli wont back anytim soon except mayb foolproof glass wine patioif allow sit
186,JlPS0v8s51AELCXi-ZxyPw,eLrJdEYwxzJgddnqawDQ1g,5,we had the gnocchi pasta vino and the goat cheese and apple ravioli. it was great!! the price was expensive but at least it was delicious! i will definitely be back.,gnocchi pasta vino goat chees appl ravioli great price expens least delici definit back
187,3g5vl2S1iecoMLXs--5uEA,kVI7NL59MPnYTx3Lg6PMTw,1,"a friend and i dined here for restuarant week this past friday with 9pm reservations. i noted on the opentable reservations a request for outdoor seating if the weather was ok. we arrived at about 8:55pm and were told we would have to wait 30 minutes for an outdoor table, or 15 minutes for a table inside even. as a customer that made reservations weeks ago with the special request, i found this totally unacceptable. we waited and had a pitcher of sangria in the lobby. when our table was finally ready the hostess said to leave our sangria, they would bring it right over. after 10 minutes, i mentioned to our waiter about our sangria. 15 minutes after that he came back with 2 new glasses of sangria and said the other two glasses got ""lost"".

the food was decent. great truffled fries. the lobster bisque and chicken entree was average, nothing special. our server wasn't overly attentive. the patio started clearing out and after waiting with empty plates on our table for 15 minutes, the server came over and said that he would have to move us inside for dessert because the patio ""closes"" at 10:30. perhaps if the service was quicker and we were seated on time, this wouldn't have been an issue!

neither my friend or i had been here before, both having lived in boston our entire lives, and perhaps theres a reason.",friend dine restuar week past friday 9pm reserv note opent reserv request outdoor seat weather ok arriv 855pm told would wait 30 minut outdoor tabl 15 minut tabl insid even custom made reserv week ago special request found total unaccept wait pitcher sangria lobbi tabl final readi hostess said leav sangria would bring right 10 minut mention waiter sangria 15 minut came back 2 new glass sangria said two glass got lost food decent great truffl fri lobster bisqu chicken entre averag noth special server wasnt overli attent patio start clear wait empti plate tabl 15 minut server came said would move us insid dessert patio close 1030 perhap servic quicker seat time wouldnt issu neither friend live boston entir live perhap there reason
188,BYgbaebIQXHd790fHIwq4A,eLrJdEYwxzJgddnqawDQ1g,4,"i do like pv. last night was another hit - but mainly enjoyed today. we had calamari in store and my favorite server took great care of us, and ordered the chicken francese (side of pasta marinara) and a penne with vodka sauce to go. never got to the leftovers til today! i cheffed up the marinara by adding a little fresh mozz and dried oregano, and heated some of the rolls they were kind enough to send home with us. add a glass of the malbec he got and barely had any of, so we brought it home, and i had a perfect and easy dinner after a hectic day of work!

italian on the ready. love, amore, perfect! (may get to that chicken later . . . )",like pv last night anoth hit mainli enjoy today calamari store favorit server took great care us order chicken frances side pasta marinara penn vodka sauc go never got leftov til today chef marinara ad littl fresh mozz dri oregano heat roll kind enough send home us add glass malbec got bare brought home perfect easi dinner hectic day work italian readi love amor perfect may get chicken later 
